Plant|Supplier|CompanyCode|PoNumber|PoItem|DeletionIndicator|Material|StorageLocaction|OrderQuantity|OrderUnit|CompletelyDelivered|ItemCreationDate|PurchaseReq|PurchasReqItem|Division|PoType
850A|ES0OAA0|850A|4500068159|01030||E2922000|SL01|132.000|ST||31/07/2023|0033669936|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01040||E2922200|SL01|12.000|ST||31/07/2023|0033669955|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01050||E2922401|SL01|24.000|ST||31/07/2023|0033679788|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01060||E2922500|SL01|6.000|ST||31/07/2023|0033669977|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01070||E2922601|SL01|78.000|ST||31/07/2023|0033679869|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01080||E2978400|SL01|360.000|ST||31/07/2023|0033679907|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01090||E3021200|SL01|132.000|ST||31/07/2023|0033686052|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01100||E3063202|SL01|36.000|ST|X|31/07/2023|0033694336|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01101||E3063202|SL01|36.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01110||E3063900|SL01|96.000|ST||31/07/2023|0033694373|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01120||E3073001|SL01|228.000|ST|X|31/07/2023|0033694418|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01121||E3073001|SL01|228.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01130||E3073100|SL01|24.000|ST||31/07/2023|0033694437|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01140||E3108100|SL01|180.000|ST||31/07/2023|0033686170|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01150||E3108700|SL01|90.000|ST||31/07/2023|0033686202|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01160||E3112800|SL01|90.000|ST||31/07/2023|0033686264|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01170||E3117100|SL01|90.000|ST||31/07/2023|0033686310|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01180||E3117700|SL01|90.000|ST||31/07/2023|0033686320|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01190||E3118100|SL01|180.000|ST||31/07/2023|0033686373|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01200||E3119300|SL01|180.000|ST||31/07/2023|0033686368|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01210||E3120500|SL01|90.000|ST||31/07/2023|0033686411|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01220||E3120700|SL01|180.000|ST||31/07/2023|0033686430|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01230||E3121300|SL01|90.000|ST||31/07/2023|0033686476|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01240||E3121500|SL01|630.000|ST||31/07/2023|0033686521|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01250||E3121700|SL01|90.000|ST||31/07/2023|0033686511|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01260||E3121900|SL01|270.000|ST||31/07/2023|0033686527|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01270||E3122500|SL01|180.000|ST||31/07/2023|0033686554|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01280||E3123701|SL01|90.000|ST||31/07/2023|0033686579|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01290||E3124300|SL01|630.000|ST||31/07/2023|0033686608|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01300||E3124900|SL01|180.000|ST||31/07/2023|0033686658|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01310||E3125100|SL01|450.000|ST||31/07/2023|0033686697|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01320||E3125300|SL01|630.000|ST||31/07/2023|0033686706|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01330||E3125500|SL01|90.000|ST||31/07/2023|0033686718|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01340||E3125700|SL01|90.000|ST||31/07/2023|0033686729|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01350||E3125900|SL01|270.000|ST||31/07/2023|0033686765|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01360||E3126100|SL01|180.000|ST||31/07/2023|0033686771|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01370||E3126300|SL01|360.000|ST||31/07/2023|0033686788|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01380||E3126700|SL01|450.000|ST||31/07/2023|0033686818|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01390||E3126900|SL01|90.000|ST||31/07/2023|0033686816|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01400||E3127100|SL01|720.000|ST||31/07/2023|0033686856|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01410||E3128100|SL01|90.000|ST||31/07/2023|0033686870|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01420||E3128300|SL01|90.000|ST||31/07/2023|0033686876|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01430||E3128700|SL01|270.000|ST||31/07/2023|0033686886|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01440||E3129100|SL01|540.000|ST||31/07/2023|0033686923|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01450||E3129600|SL01|180.000|ST||31/07/2023|0033686913|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01460||E3129900|SL01|360.000|ST||31/07/2023|0033686960|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01470||E3130100|SL01|270.000|ST||31/07/2023|0033686958|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01480||E3130300|SL01|90.000|ST||31/07/2023|0033686985|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01490||E3130500|SL01|90.000|ST||31/07/2023|0033686980|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01500||E3131300|SL01|90.000|ST||31/07/2023|0033686994|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01510||E3131500|SL01|90.000|ST||31/07/2023|0033687015|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01520||E3132100|SL01|90.000|ST||31/07/2023|0033687028|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01530||E3132300|SL01|180.000|ST||31/07/2023|0033687047|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01540||E3132500|SL01|180.000|ST||31/07/2023|0033687071|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01550||E3132700|SL01|180.000|ST||31/07/2023|0033687097|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01560||E3132900|SL01|180.000|ST||31/07/2023|0033687114|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01570||E3133700|SL01|90.000|ST||31/07/2023|0033687115|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01580||E3133900|SL01|90.000|ST||31/07/2023|0033687124|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01590||E3134502|SL01|468.000|ST||31/07/2023|0033679944|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01600||E3218100|SL01|90.000|ST||31/07/2023|0033670061|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01610||E3243302|SL01|1668.000|ST|X|31/07/2023|0033694494|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01611||E3243302|SL01|1668.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01620||E3243501|SL01|28.000|ST|X|31/07/2023|0033694525|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01621||E3243501|SL01|28.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01630||E3244001|SL01|240.000|ST||31/07/2023|0033679957|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01640||E3244100|SL01|20.000|ST||31/07/2023|0033679992|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01650||E3244401|SL01|186.000|ST||31/07/2023|0033697551|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01660||E3244800|SL01|132.000|ST||31/07/2023|0033680043|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01670||E3245001|SL01|144.000|ST||31/07/2023|0033687176|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01680||E3245501|SL01|108.000|ST|X|31/07/2023|0033694540|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01681||E3245501|SL01|108.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01690||E3266400|SL01|216.000|ST||31/07/2023|0033680048|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01700||E3266500|SL01|432.000|ST||31/07/2023|0033680061|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01710||E3266700|SL01|432.000|ST||31/07/2023|0033680096|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01720||E3267900|SL01|540.000|ST||31/07/2023|0033680167|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01730||E3272100|SL01|90.000|ST||31/07/2023|0033670143|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01740||E3291801|SL01|6.000|ST|X|31/07/2023|0033687190|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01741||E3291801|SL01|6.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01750||E3378900|SL01|90.000|ST||31/07/2023|0033687352|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01760||E3379100|SL01|90.000|ST||31/07/2023|0033687369|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01770||E3401500|SL01|180.000|ST||31/07/2023|0033680404|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01780||E3430101|SL01|108.000|ST||31/07/2023|0033687429|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01790||E3432101|SL01|12.000|ST|X|31/07/2023|0033694605|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01791||E3432100|SL01|12.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01800||E3432201|SL01|24.000|ST|X|31/07/2023|0033694629|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01801||E3432201|SL01|24.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01810||E3438200|SL01|108.000|ST||31/07/2023|0033687505|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01820||E3459200|SL01|12.000|ST||31/07/2023|0033687644|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01830||E3459600|SL01|12.000|ST||31/07/2023|0033687641|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01840||E3459800|SL01|12.000|ST|X|31/07/2023|0033687675|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01841||E3459800|SL01|12.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01850||E3460200|SL01|36.000|ST||31/07/2023|0033687706|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01860||E3460301|SL01|432.000|ST|X|31/07/2023|0033670234|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01861||E3460301|SL01|432.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01870||E3460400|SL01|6.000|ST||31/07/2023|0033687724|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01880||E3460800|SL01|216.000|ST|X|31/07/2023|0033687730|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01881||E3460800|SL01|216.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01890||E3461100|SL01|276.000|ST|X|31/07/2023|0033687749|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01891||E3461100|SL01|276.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01900||E3461200|SL01|36.000|ST||31/07/2023|0033687785|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01910||E3461301|SL01|1296.000|ST|X|31/07/2023|0033687871|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01911||E3461301|SL01|1296.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01920||E3461401|SL01|360.000|ST|X|31/07/2023|0033670281|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01921||E3461401|SL01|360.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01930||E3461500|SL01|12.000|ST||31/07/2023|0033687819|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01940||E3461600|SL01|48.000|ST||31/07/2023|0033687858|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01950||E3478001|SL01|108.000|ST|X|31/07/2023|0033687868|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01951||E3478001|SL01|108.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01960||E3479801|SL01|96.000|ST|X|31/07/2023|0033670282|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01961||E3479801|SL01|96.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01970||E3498200|SL01|120.000|ST|X|31/07/2023|0033687934|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01971||E3498200|SL01|120.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|01980||E3509000|SL01|12.000|ST||31/07/2023|0033694621|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|01990||E3509100|SL01|102.000|ST||31/07/2023|0033694675|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02000||E3519701|SL01|48.000|ST|X|31/07/2023|0033694688|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02001||E3519700|SL01|48.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02010||E3519900|SL01|24.000|ST||31/07/2023|0033687974|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02020||E3520402|SL01|36.000|ST|X|31/07/2023|0033670360|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02021||E3520402|SL01|36.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02030||E3520501|SL01|2448.000|ST|X|31/07/2023|0033694715|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02031||E3520501|SL01|2448.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02040||E3525100|SL01|90.000|ST||31/07/2023|0033688089|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02050||E3531300|SL01|30.000|ST||31/07/2023|0033688142|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02060||E3531600|SL01|54.000|ST||31/07/2023|0033688204|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02070||E3531700|SL01|102.000|ST||31/07/2023|0033688214|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02080||E3531800|SL01|6.000|ST||31/07/2023|0033688247|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02090||E3547401|SL01|5376.000|ST||31/07/2023|0033694793|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02100||E3550900|SL01|24.000|ST||31/07/2023|0033694846|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02110||E3551100|SL01|192.000|ST||31/07/2023|0033694879|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02120||E3551200|SL01|24.000|ST||31/07/2023|0033694919|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02130||E3551300|SL01|210.000|ST||31/07/2023|0033694916|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02140||E3551600|SL01|4.000|ST||31/07/2023|0033694950|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02150||E3551700|SL01|72.000|ST||31/07/2023|0033694958|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02160||E3551800|SL01|6.000|ST||31/07/2023|0033694983|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02170||E3552000|SL01|30.000|ST||31/07/2023|0033695031|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02180||E3553500|SL01|174.000|ST||31/07/2023|0033695032|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02190||E3554501|SL01|756.000|ST|X|31/07/2023|0033695063|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02191||E3554501|SL01|756.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02200||E3554601|SL01|1344.000|ST|X|31/07/2023|0033680495|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02201||E3554601|SL01|1344.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02210||E3555601|SL01|1344.000|ST|X|31/07/2023|0033680577|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02211||E3555601|SL01|1344.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02220||E3557402|SL01|1248.000|ST|X|31/07/2023|0033680589|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02221||E3557402|SL01|1248.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02230||E3563401|SL01|768.000|ST|X|31/07/2023|0033695229|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02231||E3563401|SL01|768.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02240||E3564101|SL01|912.000|ST||31/07/2023|0033688301|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02250||E3564302|SL01|2160.000|ST|X|31/07/2023|0033695313|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02251||E3564302|SL01|2160.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02260||E3566001|SL01|1344.000|ST|X|31/07/2023|0033695466|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02261||E3566001|SL01|1344.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02270||E3567201|SL01|78.000|ST|X|31/07/2023|0033688497|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02271||E3567201|SL01|78.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02280||E3567901|SL01|648.000|ST|X|31/07/2023|0033688359|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02281||E3567901|SL01|648.000|ST||31/07/2023||00000|20|YKC1
850A|ES0OAA0|850A|4500068159|02290||E3570102|SL01|720.000|ST|X|31/07/2023|0033695600|00010|20|YKC1
850A|ES0OAA0|850A|4500068159|02291||E3570102|SL01|720.000|ST||31/07/2023||00000|20|YKC1
